1905	39.8263	-84.9106
1912	46.81612	-92.10624
1894	42.691672	-73.103921
1916	41.664128	-86.220833
1898	52.0916666667	5.12555555556
1949	38.0	54.0
1951	44.7659	-85.5836
1989	33.0	51.0
1885	50.0	44.0
1991	48.1361111111	11.5244444444
1911	34.514	-82.638
1836	33.619519	-83.871045
1947	45.0	25.0
1972	39.2880555556	-76.6
1972	39.0012	-77.0859
1817	40.7455555556	-74.0038888889
1881	44.01229	-97.11285
1966	44.0225	-92.4636111111
1896	45.458	-73.639
1972	29.703251	-95.402871
1922	28.5833333333	77.1666666667
1905	45.3708333333	-63.2572222222
1886	43.2708333333	-2.9375
1855	46.256	-63.139
1925	49.2705555556	-123.133333333
2003	25.3148	51.4394
1884	41.6322222222	-85.0055555556
1937	8.5018	76.9394
1946	42.0	11.0
1987	50.8245	4.3984
1955	37.22096	-93.26367
1902	38.8733333333	-99.3433333333
1948	40.6722222222	-111.944444444
1969	34.4044444444	-118.568055556
1973	12.0	53.0
1841	51.53	-0.14
1857	41.87	-80.122
1905	34.053	-117.261
1965	44.53	-87.92083
1865	55.1477777778	-6.67222222222
1842	32.7972222222	-79.9611111111
1918	35.7111111111	139.590277778
1950	33.93	-117.425
1969	48.9447222222	2.36333333333
1946	52.161	5.006
1969	52.0377777778	8.49305555556
1941	38.345	-85.8191666667
1936	52.4827	-1.8859
1898	37.6783333333	-97.3666666667
1957	61.1893	-149.8042
1906	15.485	120.5875
1966	40.702	-73.795
1930	35.497574	-84.999139
1976	37.7458333333	-25.6636111111
2003	-34.1072	18.4706
1940	19.054342	-98.283686
1958	33.7325	-116.387222222
1966	44.5869444444	-123.115
1911	37.0	5.0
1846	53.8084	-1.5517
1953	24.37	88.637
1973	53.1477777778	8.18222222222
1976	50.4194444444	-104.582222222
1948	5.65083333333	-0.186944444444
1845	52.6303	1.2966
1983	18.5177	73.8148
1966	23.7348333333	90.3938333333
1992	23.794	90.4035
1967	25.016	121.536
1937	37.09595	-94.4622
1978	40.8583333333	-74.5805555556
1879	34.7494444444	-92.32
1998	52.0833	5.1478
1904	45.543	-122.523
1974	45.4983333333	-122.685555556
1937	45.506	-122.593
1893	45.3983333333	-122.646111111
1905	45.5682833333	-122.636966667
1892	31.3062	-89.29116
1853	40.092	-75.1655
1829	39.731	-90.247
1962	13.0	1.0
1681	55.955	-3.1965
1966	39.2125	-76.8777777778
1850	51.4376	-0.335
1981	68.0	21.0
1944	13.007906	80.238795
1917	25.0	36.0
1927	51.0	29.0
1970	6.0	20.022
1994	16.0	11.0
1872	38.6459	-90.5038
1948	44.7958333333	-93.3708333333
1967	40.326	-74.132
1791	39.3604	-76.64
1947	15.0	22.0
1933	37.6722222222	-97.3783333333
1995	33.539248	-5.105553
1911	39.992727	-82.941123
1894	44.525097	-89.568057
1935	31.979	-81.16
1908	38.348522	-97.199768
2005	-31.6033333333	28.7505555556
1894	43.8	-79.3858333333
1909	45.5289	-122.6839
1997	30.5891666667	76.7036111111
1914	33.0	47.0
1885	37.2494444444	-96.9769444444
1919	50.0	5.0
1958	45.3614	-84.9528
1847	40.5041666667	-78.6375
1933	47.675654	-116.79898
1984	10.416541	77.900532
1859	41.8975	12.4591666667
1982	10.6747222222	78.7441666667
2002	47.628105	-122.518749
1994	37.27676	-82.095038
1913	51.79015	-114.09538
1971	39.0	28.0
1961	36.132077	-86.844066
1940	40.963	-5.667
2000	47.0	45.0
1875	48.8480555556	2.32972222222
1962	46.069426	11.121117
1854	32.35	-86.285
1992	33.29332	-111.79614
1964	37.9566666667	-122.054722222
1994	49.225	-123.108333333
1958	41.3933333333	2.10777777778
1935	20.693671	-103.416331
1969	48.1136111111	-105.192777778
1962	6.51666666667	3.38611111111
1765	39.947454	-75.192356
1953	35.5383333333	138.896944444
1899	35.51394	-97.63092
1977	13.4405555556	144.808888889
1970	-14.3217	-170.7422
1966	38.87416	-94.78312
1968	40.373719	-82.474773
1929	36.0	51.0
1922	0.35	32.5675
1994	0.095	32.5075
1945	41.8761111111	-87.6247222222
1956	42.3349	-85.1772
1992	41.8619444444	12.4797222222
1991	22.802	89.533
1984	27.1305555556	93.7430555556
1996	11.294294	75.873642
1803	42.765454	-71.080009
1926	43.2492	-86.1957
2010	54.8941666667	23.9163888889
1912	34.0	48.0
1745	52.2736111111	10.5297222222
1640	38.7230555556	-9.13861111111
2005	33.0	47.0
1460	47.24	-1.55
1887	35.4099	-78.7403
1889	34.0	57.0
1958	8.91388888889	76.6325
1976	42.2538888889	-71.11
1919	40.0	44.0
1856	18.9271	72.8312
1999	52.295	20.9597222222
1885	35.4844444444	-80.2825
1994	44.039131	-123.074199
2007	55.9313888889	-3.07305555556
1973	57.087	-5.872
1955	40.6858333333	-73.6263888889
1901	41.9027777778	-87.8216666667
1963	26.862228	75.815642
1875	39.18986	-94.68014
1963	40.568	-80.014
1985	10.078603	78.79468
1968	38.764491	-104.786739
1860	40.6554	-73.9457
1989	23.5619444444	120.474722222
1888	36.7616666667	-77.8494444444
1817	50.6408333333	5.57472222222
1929	45.32	-118.092
1926	23.8133333333	86.4419444444
1898	33.4805555556	-86.9088888889
1986	23.5911111111	58.1713888889
1888	42.0	20.0
1961	41.0	41.0
1873	34.258	-85.196
1910	53.0124	-112.825
1895	44.047	-123.0797
1883	44.0	29.0
1888	39.3611111111	-111.583055556
1999	6.33333333333	8.1
1961	33.416	-111.934
1939	38.6343	-90.2379
1835	13.081621	80.278865
1957	13.0076	80.2397
1997	51.0	36.0
1991	9.565	76.6305555556
1979	11.042886	76.867931
1902	32.716853	-117.250686
1854	42.503113	-70.892643
1873	42.336809	-71.099614
1900	14.6041666667	120.994166667
2001	51.4819	-0.1983
1909	43.8155	-91.231
1930	47.7331	-122.2572
1948	36.304093	-76.216847
1909	33.2916666667	-93.2361111111
1962	44.0185	-116.9732
1991	49.0	50.0
1957	-6.89333333333	107.616944444
1960	-13.048	131.033
1897	40.8975	-85.4958333333
1887	39.7572222222	-84.2
1969	3.06472222222	101.616111111
1942	29.083	-110.962
1922	9.2702	76.3219
1996	33.0	18.0
1853	42.0562	-87.6755
1926	17.0	43.0
1945	59.0	55.0
1991	35.793033	-91.615123
1857	35.872	-80.375
2005	38.2467	-85.7522
1961	32.655833	-115.406667
1962	5.1036	-1.2825
2006	33.0	27.0
2003	53.95	-1.0507
1976	32.5375	35.8555555556
1960	13.0	1.0
1919	42.1155	-72.5197
1936	41.9041666667	12.4525
1966	42.0	11.0
2005	1.0	19.0
1966	41.0	41.0
1871	37.86502	-122.25575
1986	38.0	2.0
1966	45.3238	-122.5744
1997	40.9597222222	29.1941666667
1939	42.0	33.0
1841	23.7333333333	90.3833333333
1921	40.1924	-8.4104
1958	42.253005	-71.003177
1973	40.4382928	-3.688209
1965	42.7769444444	-71.5144444444
1996	11.9827777778	75.3641666667
2005	25.3155555556	51.4347222222
1936	45.5265	-122.5766
1955	24.1779605	120.6036615
1979	4.86111111111	-74.0336111111
1962	12.994219	80.247075
1867	35.243	-80.856
1995	13.0	9.0
1948	-33.820448	151.007138
1992	52.4885	-1.8896
1893	43.0447222222	-88.0225
1956	-1.27972222222	36.8166666667
1985	-1.183056	36.926111
1843	52.0	28.0
1970	42.0	31.0
1984	0.283333333333	35.2944444444
1927	37.455	-122.193
1963	28.895	77.3086111111
1960	23.5483333333	87.2913888889
1848	51.8581	-4.3286
1960	39.87591	116.48207
1965	35.0	55.0
2002	51.0	36.0
1997	12.0	20.0
1953	13.0	21.0
1975	37.43075	-122.1093
1837	39.288	-89.872
1997	25.3097222222	55.4905555556
1907	52.489	-113.731
1960	40.8708	-81.44
1913	17.0	3.0
1932	46.3774	48.0531
1969	25.660594	-100.420117
1986	11.9858333333	75.3819444444
1838	43.2619444444	-79.9183333333
1908	43.4719444444	-80.5288888889
1961	28.6925	77.21
1947	14.674417	101.176869
1899	40.896	-83.898
1932	38.83842	-94.54455
1936	38.788637	-121.209496
1970	32.793	-96.777
2000	28.173	112.925
1960	34.125	74.8397222222
1924	16.0	52.0
1854	39.15038	-92.68538
